date,hour,location,pm2_5,temperature,humidity
2025-02-14,15,US Diplomatic Post: New Delhi-8118,74.0,32.2,50.2
2025-02-14,16,US Diplomatic Post: New Delhi-8118,91.0,28.0,62.6
2025-02-14,17,US Diplomatic Post: New Delhi-8118,110.0,29.8,53.9
2025-02-14,18,US Diplomatic Post: New Delhi-8118,109.0,27.7,47.9
2025-02-14,19,US Diplomatic Post: New Delhi-8118,104.0,22.0,57.0
2025-02-14,20,US Diplomatic Post: New Delhi-8118,107.0,17.4,66.4
2025-02-14,21,US Diplomatic Post: New Delhi-8118,103.0,19.6,61.4
2025-02-14,22,US Diplomatic Post: New Delhi-8118,102.0,17.1,52.1
2025-02-14,23,US Diplomatic Post: New Delhi-8118,91.0,16.5,52.2
2025-02-15,0,US Diplomatic Post: New Delhi-8118,85.0,12.9,53.6
2025-02-15,1,US Diplomatic Post: New Delhi-8118,93.0,13.3,60.2
2025-02-15,2,US Diplomatic Post: New Delhi-8118,98.0,14.5,61.3
2025-02-15,3,US Diplomatic Post: New Delhi-8118,102.0,19.3,51.6
2025-02-15,4,US Diplomatic Post: New Delhi-8118,89.0,19.4,57.5
2025-02-15,5,US Diplomatic Post: New Delhi-8118,102.0,25.2,62.1
2025-02-15,6,US Diplomatic Post: New Delhi-8118,88.0,22.1,56.1
2025-02-15,7,US Diplomatic Post: New Delhi-8118,61.0,25.0,66.0
2025-02-15,8,US Diplomatic Post: New Delhi-8118,62.0,31.7,58.5
2025-02-15,9,US Diplomatic Post: New Delhi-8118,64.0,29.1,47.1
2025-02-15,10,US Diplomatic Post: New Delhi-8118,74.0,36.5,52.5
2025-02-15,11,US Diplomatic Post: New Delhi-8118,63.0,35.6,51.7
2025-02-15,12,US Diplomatic Post: New Delhi-8118,56.0,37.9,44.4
2025-02-15,13,US Diplomatic Post: New Delhi-8118,62.0,33.1,55.4
2025-02-15,14,US Diplomatic Post: New Delhi-8118,63.0,34.4,59.1
2025-02-15,15,US Diplomatic Post: New Delhi-8118,92.0,34.4,52.6
2025-02-15,16,US Diplomatic Post: New Delhi-8118,93.0,27.3,53.9
2025-02-15,17,US Diplomatic Post: New Delhi-8118,108.0,25.8,55.7
2025-02-15,18,US Diplomatic Post: New Delhi-8118,126.0,27.8,56.1
2025-02-15,19,US Diplomatic Post: New Delhi-8118,140.0,21.8,66.2
2025-02-15,20,US Diplomatic Post: New Delhi-8118,175.0,18.1,54.9
2025-02-15,21,US Diplomatic Post: New Delhi-8118,231.0,17.5,67.7
2025-02-15,22,US Diplomatic Post: New Delhi-8118,252.0,19.0,64.2
2025-02-15,23,US Diplomatic Post: New Delhi-8118,253.0,13.5,61.1
2025-02-16,0,US Diplomatic Post: New Delhi-8118,251.0,17.1,57.4
2025-02-16,1,US Diplomatic Post: New Delhi-8118,254.0,17.1,66.7
2025-02-16,2,US Diplomatic Post: New Delhi-8118,255.0,18.3,60.7
2025-02-16,3,US Diplomatic Post: New Delhi-8118,265.0,15.4,56.0
2025-02-16,4,US Diplomatic Post: New Delhi-8118,231.0,19.8,62.4
2025-02-16,5,US Diplomatic Post: New Delhi-8118,164.0,22.4,59.5
2025-02-16,6,US Diplomatic Post: New Delhi-8118,90.0,24.8,58.9
2025-02-16,7,US Diplomatic Post: New Delhi-8118,79.0,29.7,60.1
2025-02-16,8,US Diplomatic Post: New Delhi-8118,77.0,29.6,65.0
2025-02-16,9,US Diplomatic Post: New Delhi-8118,64.0,34.3,60.6
2025-02-16,10,US Diplomatic Post: New Delhi-8118,58.0,31.1,61.1
2025-02-16,11,US Diplomatic Post: New Delhi-8118,42.0,34.8,51.9
2025-02-16,12,US Diplomatic Post: New Delhi-8118,47.0,34.5,60.1
2025-02-16,13,US Diplomatic Post: New Delhi-8118,61.0,34.2,59.9
2025-02-16,14,US Diplomatic Post: New Delhi-8118,76.0,31.7,53.7
2025-02-16,15,US Diplomatic Post: New Delhi-8118,88.0,34.3,48.5
2025-02-16,16,US Diplomatic Post: New Delhi-8118,110.0,31.9,59.2
2025-02-16,17,US Diplomatic Post: New Delhi-8118,120.0,27.7,50.5
2025-02-16,18,US Diplomatic Post: New Delhi-8118,116.0,25.7,47.8
2025-02-16,19,US Diplomatic Post: New Delhi-8118,111.0,21.2,67.7
2025-02-16,20,US Diplomatic Post: New Delhi-8118,116.0,21.5,69.0
2025-02-16,21,US Diplomatic Post: New Delhi-8118,112.0,18.5,51.7
2025-02-16,22,US Diplomatic Post: New Delhi-8118,104.0,14.1,57.0
2025-02-16,23,US Diplomatic Post: New Delhi-8118,103.0,16.7,65.1
2025-02-17,0,US Diplomatic Post: New Delhi-8118,99.0,14.0,67.1
2025-02-17,1,US Diplomatic Post: New Delhi-8118,100.0,14.0,72.0
2025-02-17,2,US Diplomatic Post: New Delhi-8118,120.0,17.1,66.0
2025-02-17,3,US Diplomatic Post: New Delhi-8118,139.0,18.9,57.2
2025-02-17,4,US Diplomatic Post: New Delhi-8118,123.0,19.3,53.2
2025-02-17,5,US Diplomatic Post: New Delhi-8118,93.0,23.9,60.7
2025-02-17,6,US Diplomatic Post: New Delhi-8118,61.0,26.2,62.8
2025-02-17,7,US Diplomatic Post: New Delhi-8118,56.0,26.2,52.9
2025-02-17,8,US Diplomatic Post: New Delhi-8118,55.0,32.1,47.2
2025-02-17,9,US Diplomatic Post: New Delhi-8118,60.0,31.2,62.6
2025-02-17,10,US Diplomatic Post: New Delhi-8118,60.0,31.5,62.4
2025-02-17,11,US Diplomatic Post: New Delhi-8118,63.0,33.3,50.0
2025-02-17,12,US Diplomatic Post: New Delhi-8118,65.0,35.4,48.5
2025-02-17,13,US Diplomatic Post: New Delhi-8118,66.0,34.4,50.2
2025-02-17,14,US Diplomatic Post: New Delhi-8118,74.0,34.1,54.5
2025-02-17,15,US Diplomatic Post: New Delhi-8118,104.0,29.4,63.0
2025-02-17,16,US Diplomatic Post: New Delhi-8118,111.0,29.6,51.1
2025-02-17,17,US Diplomatic Post: New Delhi-8118,107.0,26.3,61.0
2025-02-17,18,US Diplomatic Post: New Delhi-8118,116.0,23.9,65.2
2025-02-17,19,US Diplomatic Post: New Delhi-8118,129.0,20.2,57.4
2025-02-17,20,US Diplomatic Post: New Delhi-8118,127.0,18.0,55.1
2025-02-17,21,US Diplomatic Post: New Delhi-8118,95.0,18.9,56.7
2025-02-17,22,US Diplomatic Post: New Delhi-8118,85.0,17.8,58.3
2025-02-17,23,US Diplomatic Post: New Delhi-8118,83.0,17.8,60.0
2025-02-18,0,US Diplomatic Post: New Delhi-8118,88.0,12.8,63.4
2025-02-18,1,US Diplomatic Post: New Delhi-8118,97.0,15.3,55.1
2025-02-18,2,US Diplomatic Post: New Delhi-8118,107.0,18.4,55.7
2025-02-18,3,US Diplomatic Post: New Delhi-8118,136.0,16.8,58.8
2025-02-18,4,US Diplomatic Post: New Delhi-8118,162.0,18.3,56.8
2025-02-18,5,US Diplomatic Post: New Delhi-8118,131.0,20.3,57.8
2025-02-18,6,US Diplomatic Post: New Delhi-8118,84.0,26.4,61.3
2025-02-18,7,US Diplomatic Post: New Delhi-8118,57.0,26.8,57.6
2025-02-18,8,US Diplomatic Post: New Delhi-8118,27.0,31.3,50.3
2025-02-18,9,US Diplomatic Post: New Delhi-8118,17.0,31.6,57.0
2025-02-18,10,US Diplomatic Post: New Delhi-8118,28.0,36.6,55.2
2025-02-18,11,US Diplomatic Post: New Delhi-8118,23.0,32.2,62.6
2025-02-18,12,US Diplomatic Post: New Delhi-8118,32.0,36.9,46.7
2025-02-18,13,US Diplomatic Post: New Delhi-8118,37.0,32.4,63.4
2025-02-18,14,US Diplomatic Post: New Delhi-8118,44.0,33.8,49.2
2025-02-18,15,US Diplomatic Post: New Delhi-8118,63.0,33.9,61.6
2025-02-18,16,US Diplomatic Post: New Delhi-8118,96.0,27.6,48.5
2025-02-18,17,US Diplomatic Post: New Delhi-8118,106.0,28.1,46.3
2025-02-18,18,US Diplomatic Post: New Delhi-8118,112.0,22.8,56.7
2025-02-18,19,US Diplomatic Post: New Delhi-8118,102.0,21.8,63.9
2025-02-18,20,US Diplomatic Post: New Delhi-8118,100.0,19.3,66.4
2025-02-18,21,US Diplomatic Post: New Delhi-8118,96.0,17.8,68.1
2025-02-18,22,US Diplomatic Post: New Delhi-8118,100.0,14.0,56.1
2025-02-18,23,US Diplomatic Post: New Delhi-8118,115.0,14.1,58.7
2025-02-19,0,US Diplomatic Post: New Delhi-8118,112.0,17.3,53.8
2025-02-19,1,US Diplomatic Post: New Delhi-8118,99.0,13.8,64.2
2025-02-19,2,US Diplomatic Post: New Delhi-8118,98.0,13.9,67.2
2025-02-19,3,US Diplomatic Post: New Delhi-8118,108.0,15.4,52.8
2025-02-19,4,US Diplomatic Post: New Delhi-8118,94.0,18.5,55.2
2025-02-19,5,US Diplomatic Post: New Delhi-8118,78.0,22.1,58.7
2025-02-19,6,US Diplomatic Post: New Delhi-8118,67.0,23.2,55.8
2025-02-19,7,US Diplomatic Post: New Delhi-8118,57.0,24.8,61.8
2025-02-19,8,US Diplomatic Post: New Delhi-8118,56.0,27.1,53.3
2025-02-19,9,US Diplomatic Post: New Delhi-8118,43.0,33.1,50.0
2025-02-19,10,US Diplomatic Post: New Delhi-8118,31.0,35.2,59.9
2025-02-19,11,US Diplomatic Post: New Delhi-8118,34.0,37.1,58.0
2025-02-19,12,US Diplomatic Post: New Delhi-8118,40.0,37.9,55.2
2025-02-19,13,US Diplomatic Post: New Delhi-8118,60.0,33.3,60.8
2025-02-19,14,US Diplomatic Post: New Delhi-8118,64.0,31.3,57.7
2025-02-19,15,US Diplomatic Post: New Delhi-8118,73.0,31.5,46.0
2025-02-19,16,US Diplomatic Post: New Delhi-8118,86.0,29.8,50.0
2025-02-19,17,US Diplomatic Post: New Delhi-8118,73.0,26.0,60.1
2025-02-19,18,US Diplomatic Post: New Delhi-8118,53.0,22.2,62.6
2025-02-19,19,US Diplomatic Post: New Delhi-8118,42.0,23.0,49.9
2025-02-19,20,US Diplomatic Post: New Delhi-8118,50.0,20.4,57.8
2025-02-19,21,US Diplomatic Post: New Delhi-8118,38.0,16.7,52.4
2025-02-19,22,US Diplomatic Post: New Delhi-8118,39.0,18.4,51.7
2025-02-19,23,US Diplomatic Post: New Delhi-8118,37.0,17.6,63.1
2025-02-20,0,US Diplomatic Post: New Delhi-8118,40.0,12.1,66.5
2025-02-20,1,US Diplomatic Post: New Delhi-8118,44.0,14.4,56.9
2025-02-20,2,US Diplomatic Post: New Delhi-8118,49.0,16.5,70.7
2025-02-20,3,US Diplomatic Post: New Delhi-8118,69.0,18.5,63.2
2025-02-20,4,US Diplomatic Post: New Delhi-8118,104.0,22.4,64.5
2025-02-20,5,US Diplomatic Post: New Delhi-8118,101.0,24.0,61.7
2025-02-20,6,US Diplomatic Post: New Delhi-8118,62.0,23.5,54.8
2025-02-20,7,US Diplomatic Post: New Delhi-8118,45.0,30.1,59.2
2025-02-20,8,US Diplomatic Post: New Delhi-8118,32.0,31.1,50.6
2025-02-20,9,US Diplomatic Post: New Delhi-8118,41.0,30.6,54.5
2025-02-20,10,US Diplomatic Post: New Delhi-8118,32.0,33.1,61.2
2025-02-20,11,US Diplomatic Post: New Delhi-8118,32.0,34.6,47.8
2025-02-20,12,US Diplomatic Post: New Delhi-8118,38.0,33.0,51.5
2025-02-20,13,US Diplomatic Post: New Delhi-8118,36.0,36.4,57.3
2025-02-20,14,US Diplomatic Post: New Delhi-8118,56.0,35.7,45.0
2025-02-20,15,US Diplomatic Post: New Delhi-8118,67.0,32.8,63.2
2025-02-20,16,US Diplomatic Post: New Delhi-8118,66.0,32.3,50.9
2025-02-20,17,US Diplomatic Post: New Delhi-8118,82.0,29.2,54.7
2025-02-20,18,US Diplomatic Post: New Delhi-8118,82.0,25.0,48.3
2025-02-20,19,US Diplomatic Post: New Delhi-8118,75.0,21.2,66.4
2025-02-20,20,US Diplomatic Post: New Delhi-8118,80.0,18.6,66.3
2025-02-20,21,US Diplomatic Post: New Delhi-8118,59.0,20.1,56.7
2025-02-20,22,US Diplomatic Post: New Delhi-8118,54.0,18.9,51.7
2025-02-20,23,US Diplomatic Post: New Delhi-8118,69.0,13.2,71.0
2025-02-21,0,US Diplomatic Post: New Delhi-8118,61.0,12.2,54.4
2025-02-21,1,US Diplomatic Post: New Delhi-8118,74.0,14.3,58.0
2025-02-21,2,US Diplomatic Post: New Delhi-8118,101.0,15.8,62.3
2025-02-21,3,US Diplomatic Post: New Delhi-8118,110.0,20.3,52.3
2025-02-21,4,US Diplomatic Post: New Delhi-8118,96.0,19.0,51.6
2025-02-21,5,US Diplomatic Post: New Delhi-8118,77.0,21.8,65.0
2025-02-21,6,US Diplomatic Post: New Delhi-8118,68.0,25.6,53.5
2025-02-21,7,US Diplomatic Post: New Delhi-8118,68.0,30.3,57.4
2025-02-21,8,US Diplomatic Post: New Delhi-8118,118.0,32.4,52.2
2025-02-21,9,US Diplomatic Post: New Delhi-8118,92.0,31.0,50.4
2025-02-21,10,US Diplomatic Post: New Delhi-8118,94.0,33.3,54.8
2025-02-21,11,US Diplomatic Post: New Delhi-8118,79.0,33.3,60.0
2025-02-21,12,US Diplomatic Post: New Delhi-8118,89.0,37.9,57.3
2025-02-21,13,US Diplomatic Post: New Delhi-8118,90.0,33.2,61.1
2025-02-21,14,US Diplomatic Post: New Delhi-8118,96.0,34.0,53.3
2025-02-21,15,US Diplomatic Post: New Delhi-8118,103.0,33.7,58.3
2025-02-21,16,US Diplomatic Post: New Delhi-8118,97.0,30.2,52.6
2025-02-21,17,US Diplomatic Post: New Delhi-8118,88.0,29.2,62.3
2025-02-21,18,US Diplomatic Post: New Delhi-8118,76.0,27.5,49.8
2025-02-21,19,US Diplomatic Post: New Delhi-8118,73.0,21.5,50.2
2025-02-21,20,US Diplomatic Post: New Delhi-8118,78.0,20.2,65.8
2025-02-21,21,US Diplomatic Post: New Delhi-8118,72.0,16.2,69.9
2025-02-21,22,US Diplomatic Post: New Delhi-8118,75.0,13.6,54.0
2025-02-21,23,US Diplomatic Post: New Delhi-8118,77.0,17.1,55.2
2025-02-22,0,US Diplomatic Post: New Delhi-8118,68.0,16.8,66.5
2025-02-22,1,US Diplomatic Post: New Delhi-8118,68.0,13.3,63.5
2025-02-22,2,US Diplomatic Post: New Delhi-8118,66.0,16.1,53.8
2025-02-22,3,US Diplomatic Post: New Delhi-8118,74.0,18.4,67.1
2025-02-22,4,US Diplomatic Post: New Delhi-8118,84.0,21.8,65.8
2025-02-22,5,US Diplomatic Post: New Delhi-8118,73.0,22.1,50.6
2025-02-22,6,US Diplomatic Post: New Delhi-8118,69.0,26.5,54.4
2025-02-22,7,US Diplomatic Post: New Delhi-8118,64.0,30.0,62.5
2025-02-22,8,US Diplomatic Post: New Delhi-8118,48.0,28.0,46.1
2025-02-22,9,US Diplomatic Post: New Delhi-8118,43.0,33.1,61.3
2025-02-22,10,US Diplomatic Post: New Delhi-8118,28.0,34.5,58.4
2025-02-22,11,US Diplomatic Post: New Delhi-8118,31.0,35.6,45.4
2025-02-22,12,US Diplomatic Post: New Delhi-8118,37.0,34.6,58.1
2025-02-22,13,US Diplomatic Post: New Delhi-8118,44.0,33.8,48.4
2025-02-22,14,US Diplomatic Post: New Delhi-8118,56.0,30.9,58.6
2025-02-22,15,US Diplomatic Post: New Delhi-8118,79.0,34.5,59.4
2025-02-22,16,US Diplomatic Post: New Delhi-8118,70.0,30.8,56.1
2025-02-22,17,US Diplomatic Post: New Delhi-8118,74.0,26.1,65.0
2025-02-22,18,US Diplomatic Post: New Delhi-8118,65.0,27.3,64.0
2025-02-22,19,US Diplomatic Post: New Delhi-8118,70.0,24.8,58.5
2025-02-22,20,US Diplomatic Post: New Delhi-8118,65.0,20.8,56.1
2025-02-22,21,US Diplomatic Post: New Delhi-8118,73.0,18.8,64.7
2025-02-22,22,US Diplomatic Post: New Delhi-8118,80.0,18.5,62.0
2025-02-22,23,US Diplomatic Post: New Delhi-8118,106.0,16.6,64.1
2025-02-23,0,US Diplomatic Post: New Delhi-8118,91.0,14.8,53.7
2025-02-23,1,US Diplomatic Post: New Delhi-8118,78.0,14.6,65.5
2025-02-23,2,US Diplomatic Post: New Delhi-8118,74.0,13.5,69.3
2025-02-23,3,US Diplomatic Post: New Delhi-8118,89.0,17.6,68.2
2025-02-23,4,US Diplomatic Post: New Delhi-8118,87.0,23.0,64.8
2025-02-23,5,US Diplomatic Post: New Delhi-8118,62.0,20.8,65.8
2025-02-23,6,US Diplomatic Post: New Delhi-8118,63.0,22.1,55.0
2025-02-23,7,US Diplomatic Post: New Delhi-8118,47.0,29.3,51.9
2025-02-23,8,US Diplomatic Post: New Delhi-8118,41.0,29.1,63.7
2025-02-23,9,US Diplomatic Post: New Delhi-8118,41.0,33.5,59.8
2025-02-23,10,US Diplomatic Post: New Delhi-8118,38.0,34.8,59.8
2025-02-23,11,US Diplomatic Post: New Delhi-8118,37.0,34.5,60.5
2025-02-23,12,US Diplomatic Post: New Delhi-8118,37.0,33.7,47.2
2025-02-23,13,US Diplomatic Post: New Delhi-8118,38.0,32.6,47.4
2025-02-23,14,US Diplomatic Post: New Delhi-8118,51.0,32.3,50.8
2025-02-23,15,US Diplomatic Post: New Delhi-8118,0.0,33.9,52.2
2025-02-23,16,US Diplomatic Post: New Delhi-8118,81.0,32.3,46.3
2025-02-23,17,US Diplomatic Post: New Delhi-8118,85.0,26.8,59.0
2025-02-23,18,US Diplomatic Post: New Delhi-8118,97.0,25.2,59.9
2025-02-23,19,US Diplomatic Post: New Delhi-8118,105.0,22.6,57.9
2025-02-23,20,US Diplomatic Post: New Delhi-8118,103.0,20.4,53.6
2025-02-23,21,US Diplomatic Post: New Delhi-8118,102.0,17.6,69.3
2025-02-23,22,US Diplomatic Post: New Delhi-8118,90.0,18.2,63.7
2025-02-23,23,US Diplomatic Post: New Delhi-8118,90.0,16.7,56.1
2025-02-24,0,US Diplomatic Post: New Delhi-8118,100.0,17.5,65.3
2025-02-24,1,US Diplomatic Post: New Delhi-8118,135.0,18.2,62.5
2025-02-24,2,US Diplomatic Post: New Delhi-8118,137.0,16.1,52.4
2025-02-24,3,US Diplomatic Post: New Delhi-8118,133.0,17.5,63.2
2025-02-24,4,US Diplomatic Post: New Delhi-8118,132.0,20.4,58.7
2025-02-24,5,US Diplomatic Post: New Delhi-8118,90.0,24.3,58.2
2025-02-24,6,US Diplomatic Post: New Delhi-8118,67.0,23.2,61.2
2025-02-24,7,US Diplomatic Post: New Delhi-8118,71.0,30.2,64.4
2025-02-24,8,US Diplomatic Post: New Delhi-8118,61.0,32.4,50.3
2025-02-24,9,US Diplomatic Post: New Delhi-8118,41.0,33.6,49.4
2025-02-24,10,US Diplomatic Post: New Delhi-8118,40.0,32.2,54.3
2025-02-24,11,US Diplomatic Post: New Delhi-8118,39.0,36.7,56.0
2025-02-24,12,US Diplomatic Post: New Delhi-8118,44.0,32.6,63.2
2025-02-24,13,US Diplomatic Post: New Delhi-8118,48.0,33.3,60.7
2025-02-24,14,US Diplomatic Post: New Delhi-8118,62.0,33.3,45.0
2025-02-24,15,US Diplomatic Post: New Delhi-8118,72.0,33.3,54.5
2025-02-24,16,US Diplomatic Post: New Delhi-8118,74.0,28.5,56.4
2025-02-24,17,US Diplomatic Post: New Delhi-8118,82.0,30.4,50.3
2025-02-24,18,US Diplomatic Post: New Delhi-8118,99.0,24.3,60.3
2025-02-24,19,US Diplomatic Post: New Delhi-8118,119.0,20.0,55.6
2025-02-24,20,US Diplomatic Post: New Delhi-8118,114.0,20.9,56.8
2025-02-24,21,US Diplomatic Post: New Delhi-8118,116.0,19.9,63.4
2025-02-24,22,US Diplomatic Post: New Delhi-8118,114.0,15.0,64.4
2025-02-24,23,US Diplomatic Post: New Delhi-8118,116.0,16.9,60.2
2025-02-25,0,US Diplomatic Post: New Delhi-8118,129.0,12.1,54.7
2025-02-25,1,US Diplomatic Post: New Delhi-8118,119.0,16.9,67.0
2025-02-25,2,US Diplomatic Post: New Delhi-8118,118.0,16.1,62.5
2025-02-25,3,US Diplomatic Post: New Delhi-8118,104.0,20.4,50.8
2025-02-25,4,US Diplomatic Post: New Delhi-8118,111.0,18.4,66.5
2025-02-25,5,US Diplomatic Post: New Delhi-8118,107.0,20.4,52.2
2025-02-25,6,US Diplomatic Post: New Delhi-8118,78.0,27.7,52.5
2025-02-25,7,US Diplomatic Post: New Delhi-8118,75.0,25.2,52.1
2025-02-25,8,US Diplomatic Post: New Delhi-8118,69.0,28.5,65.4
2025-02-25,9,US Diplomatic Post: New Delhi-8118,48.0,30.5,57.8
2025-02-25,10,US Diplomatic Post: New Delhi-8118,52.0,35.2,45.3
2025-02-25,11,US Diplomatic Post: New Delhi-8118,45.0,34.3,58.6
2025-02-25,12,US Diplomatic Post: New Delhi-8118,47.0,34.3,50.3
2025-02-25,13,US Diplomatic Post: New Delhi-8118,51.0,34.3,47.4
2025-02-25,14,US Diplomatic Post: New Delhi-8118,54.0,31.0,52.0
2025-02-25,15,US Diplomatic Post: New Delhi-8118,68.0,30.4,59.6
2025-02-25,16,US Diplomatic Post: New Delhi-8118,73.0,29.8,64.5
2025-02-25,17,US Diplomatic Post: New Delhi-8118,82.0,30.4,48.8
2025-02-25,18,US Diplomatic Post: New Delhi-8118,96.0,25.0,56.9
2025-02-25,19,US Diplomatic Post: New Delhi-8118,88.0,21.7,57.9
2025-02-25,20,US Diplomatic Post: New Delhi-8118,97.0,18.7,55.4
2025-02-25,21,US Diplomatic Post: New Delhi-8118,105.0,20.0,65.0
2025-02-25,22,US Diplomatic Post: New Delhi-8118,102.0,18.8,67.3
2025-02-25,23,US Diplomatic Post: New Delhi-8118,97.0,15.7,64.6
2025-02-26,0,US Diplomatic Post: New Delhi-8118,96.0,14.0,65.1
2025-02-26,1,US Diplomatic Post: New Delhi-8118,99.0,16.0,59.7
2025-02-26,2,US Diplomatic Post: New Delhi-8118,103.0,13.7,69.7
2025-02-26,3,US Diplomatic Post: New Delhi-8118,192.0,17.4,69.5
2025-02-26,4,US Diplomatic Post: New Delhi-8118,222.0,20.2,65.7
2025-02-26,5,US Diplomatic Post: New Delhi-8118,181.0,24.5,54.6
2025-02-26,6,US Diplomatic Post: New Delhi-8118,109.0,27.6,55.8
2025-02-26,7,US Diplomatic Post: New Delhi-8118,95.0,30.5,50.8
2025-02-26,8,US Diplomatic Post: New Delhi-8118,89.0,32.2,57.8
2025-02-26,9,US Diplomatic Post: New Delhi-8118,72.0,32.3,47.7
2025-02-26,10,US Diplomatic Post: New Delhi-8118,58.0,32.3,45.2
2025-02-26,11,US Diplomatic Post: New Delhi-8118,55.0,34.8,49.4
2025-02-26,12,US Diplomatic Post: New Delhi-8118,64.0,33.6,51.7
2025-02-26,13,US Diplomatic Post: New Delhi-8118,78.0,32.2,45.1
2025-02-26,14,US Diplomatic Post: New Delhi-8118,105.0,33.5,47.8
2025-02-26,15,US Diplomatic Post: New Delhi-8118,115.0,29.9,63.0
2025-02-26,16,US Diplomatic Post: New Delhi-8118,120.0,29.3,50.2
2025-02-26,17,US Diplomatic Post: New Delhi-8118,126.0,27.9,54.1
2025-02-26,18,US Diplomatic Post: New Delhi-8118,116.0,25.0,65.8
2025-02-26,19,US Diplomatic Post: New Delhi-8118,119.0,20.8,63.4
2025-02-26,20,US Diplomatic Post: New Delhi-8118,113.0,18.1,51.7
2025-02-26,21,US Diplomatic Post: New Delhi-8118,123.0,17.5,52.2
2025-02-26,22,US Diplomatic Post: New Delhi-8118,105.0,15.1,53.8
2025-02-26,23,US Diplomatic Post: New Delhi-8118,87.0,16.0,57.9
2025-02-27,0,US Diplomatic Post: New Delhi-8118,65.0,14.8,65.0
2025-02-27,1,US Diplomatic Post: New Delhi-8118,134.0,13.8,71.3
2025-02-27,2,US Diplomatic Post: New Delhi-8118,157.0,14.9,70.1
2025-02-27,3,US Diplomatic Post: New Delhi-8118,74.0,18.8,70.5
2025-02-27,4,US Diplomatic Post: New Delhi-8118,51.0,22.7,64.5
2025-02-27,5,US Diplomatic Post: New Delhi-8118,36.0,19.7,52.1
2025-02-27,6,US Diplomatic Post: New Delhi-8118,26.0,27.8,58.7
2025-02-27,7,US Diplomatic Post: New Delhi-8118,21.0,25.4,51.6
2025-02-27,8,US Diplomatic Post: New Delhi-8118,37.0,29.7,63.9
2025-02-27,9,US Diplomatic Post: New Delhi-8118,30.0,31.0,48.7
2025-02-27,10,US Diplomatic Post: New Delhi-8118,27.0,35.1,43.9
2025-02-27,11,US Diplomatic Post: New Delhi-8118,25.0,33.3,57.9
2025-02-27,12,US Diplomatic Post: New Delhi-8118,26.0,33.8,45.1
2025-02-27,13,US Diplomatic Post: New Delhi-8118,28.0,36.7,52.0
2025-02-27,14,US Diplomatic Post: New Delhi-8118,38.0,32.1,50.0
2025-02-27,15,US Diplomatic Post: New Delhi-8118,31.0,29.4,59.3
2025-02-27,16,US Diplomatic Post: New Delhi-8118,51.0,32.9,53.6
2025-02-27,17,US Diplomatic Post: New Delhi-8118,55.0,27.2,51.3
2025-02-27,18,US Diplomatic Post: New Delhi-8118,53.0,25.6,57.2
2025-02-27,19,US Diplomatic Post: New Delhi-8118,52.0,22.7,61.9
2025-02-27,20,US Diplomatic Post: New Delhi-8118,39.0,18.8,52.4
2025-02-27,21,US Diplomatic Post: New Delhi-8118,47.0,18.6,62.3
2025-02-27,22,US Diplomatic Post: New Delhi-8118,39.0,17.4,59.4
2025-02-27,23,US Diplomatic Post: New Delhi-8118,43.0,17.9,56.7
2025-02-28,0,US Diplomatic Post: New Delhi-8118,0.0,16.5,69.9
2025-02-28,1,US Diplomatic Post: New Delhi-8118,0.0,14.6,56.7
2025-02-28,2,US Diplomatic Post: New Delhi-8118,0.0,18.4,57.6
2025-02-28,3,US Diplomatic Post: New Delhi-8118,77.0,16.0,69.5
2025-02-28,4,US Diplomatic Post: New Delhi-8118,67.0,18.4,56.8
2025-02-28,5,US Diplomatic Post: New Delhi-8118,63.0,24.0,57.6
2025-02-28,6,US Diplomatic Post: New Delhi-8118,58.0,24.3,64.1
2025-02-28,7,US Diplomatic Post: New Delhi-8118,57.0,28.3,53.4
2025-02-28,8,US Diplomatic Post: New Delhi-8118,46.0,31.7,63.7
2025-02-28,9,US Diplomatic Post: New Delhi-8118,49.0,33.4,52.4
2025-02-28,10,US Diplomatic Post: New Delhi-8118,55.0,36.3,48.7
2025-02-28,11,US Diplomatic Post: New Delhi-8118,55.0,32.0,45.7
2025-02-28,12,US Diplomatic Post: New Delhi-8118,47.0,32.6,51.4
2025-02-28,13,US Diplomatic Post: New Delhi-8118,43.0,32.7,48.4
2025-02-28,14,US Diplomatic Post: New Delhi-8118,52.0,36.1,57.8
2025-02-28,15,US Diplomatic Post: New Delhi-8118,56.0,32.9,60.4
2025-02-28,16,US Diplomatic Post: New Delhi-8118,59.0,27.9,61.1
2025-02-28,17,US Diplomatic Post: New Delhi-8118,54.0,27.5,48.3
2025-02-28,18,US Diplomatic Post: New Delhi-8118,51.0,27.0,57.6
2025-02-28,19,New Delhi-8118,46.0,21.6,55.3
2025-02-28,20,New Delhi-8118,60.0,22.0,55.4
2025-02-28,21,New Delhi-8118,59.0,15.0,65.6
2025-02-28,22,New Delhi-8118,58.0,16.7,54.6
2025-02-28,23,New Delhi-8118,57.0,16.7,56.6
2025-03-01,0,New Delhi-8118,43.0,16.2,57.8
2025-03-01,1,New Delhi-8118,46.0,17.8,52.1
2025-03-01,2,New Delhi-8118,51.0,14.6,62.9
2025-03-01,3,New Delhi-8118,69.0,18.0,60.8
2025-03-01,4,New Delhi-8118,68.0,20.5,58.3
2025-03-01,5,New Delhi-8118,56.0,24.4,54.7
2025-03-01,6,New Delhi-8118,69.0,24.9,52.8
